depth_m,speed_mps,cweight_kg,whp_barg,temp_degC,pressure_bara,frequency_hz,datetime,timedelta_sec
684.3428,1.4935507,111.822876,-0.34219623,72.56688,28.501154,-12.313636,2020-12-11 16:12:33.696,24349.248
684.73254,1.4939946,112.29697,-0.3418088,72.59824,28.536705,-13.187223,2020-12-11 16:12:34.560,24350.112
685.08954,1.4935477,111.26786,-0.34219623,72.54335,28.571178,-13.283498,2020-12-11 16:12:34.560,24350.112
685.4647,1.4943472,110.41632,-0.34209788,72.48062,28.608885,-14.793541,2020-12-11 16:12:34.560,24350.112
685.9055,1.4918679,112.863174,-0.3411293,72.38653,28.643358,-15.507359,2020-12-11 16:12:35.424,24350.976
686.3827,1.491083,112.76206,-0.3411293,72.2846,28.679987,-15.473484,2020-12-11 16:12:35.424,24350.976
686.57214,1.4897288,111.200455,-0.34025908,72.15131,28.715538,-14.877849,2020-12-11 16:12:35.424,24350.976
686.94006,1.4885985,110.7893,-0.34142137,72.112114,28.750011,-14.943523,2020-12-11 16:12:35.424,24350.976
687.32623,1.4873986,111.162285,-0.3411293,72.12257,28.787718,-14.824323,2020-12-11 16:12:36.288,24351.84
687.69775,1.4866148,112.162155,-0.3397748,72.18268,28.822191,-15.029886,2020-12-11 16:12:36.288,24351.84
688.073,1.4862671,111.876816,-0.339967,72.224495,28.85882,-15.312963,2020-12-11 16:12:36.288,24351.84
688.5065,1.4869765,110.96454,-0.3404513,72.25847,28.893293,-15.377009,2020-12-11 16:12:37.152,24352.704
688.9837,1.4874777,111.89028,-0.34054816,72.29244,28.928844,-15.351049,2020-12-11 16:12:37.152,24352.704
689.18036,1.4884878,112.33067,-0.34093708,72.34471,28.964396,-15.519272,2020-12-11 16:12:37.152,24352.704
689.55194,1.4874674,113.30132,-0.33987164,72.40482,28.999947,-15.531742,2020-12-11 16:12:37.152,24352.704
689.9417,1.487372,112.496956,-0.33948272,72.44403,29.035498,-15.414216,2020-12-11 16:12:38.016,24353.568
690.2987,1.4873798,111.043175,-0.34016073,72.47017,29.072126,-15.261563,2020-12-11 16:12:38.016,24353.568
690.6885,1.4900184,111.618416,-0.34025908,72.511986,29.108753,-15.367113,2020-12-11 16:12:38.016,24353.568
691.122,1.4917593,112.81824,-0.34025908,72.55119,29.144304,-15.385186,2020-12-11 16:12:38.880,24354.432
691.5992,1.4933074,112.5149,-0.33938736,72.61131,29.179855,-15.661245,2020-12-11 16:12:38.880,24354.432
691.7959,1.4941031,112.14868,-0.3392905,72.65575,29.216484,-15.589895,2020-12-11 16:12:38.880,24354.432
692.1675,1.4942122,111.96441,-0.33938736,72.718475,29.252035,-14.984284,2020-12-11 16:12:38.880,24354.432
692.54266,1.4953425,111.892525,-0.33938736,72.74985,29.286509,-15.625967,2020-12-11 16:12:39.744,24355.296
692.9325,1.4952298,111.94422,-0.33967644,72.775986,29.324215,-14.964788,2020-12-11 16:12:39.744,24355.296
693.2894,1.4946747,112.25651,-0.3392905,72.74462,29.359766,-15.00704,2020-12-11 16:12:39.744,24355.296
693.6647,1.4947714,112.56212,-0.33948272,72.728935,29.39424,-15.473733,2020-12-11 16:12:40.608,24356.16
694.11273,1.4953413,112.58683,-0.339967,72.6845,29.430868,-15.701095,2020-12-11 16:12:40.608,24356.16
694.59357,1.4957736,112.83399,-0.34006387,72.6479,29.46642,-15.428435,2020-12-11 16:12:40.608,24356.16
694.7866,1.4959717,113.022736,-0.33957958,72.65052,29.503048,-15.285147,2020-12-11 16:12:40.608,24356.16
695.16187,1.4963567,112.15092,-0.3411293,72.63222,29.537521,-15.219831,2020-12-11 16:12:41.472,24357.024
695.53705,1.4964727,112.173386,-0.34016073,72.5904,29.57415,-15.517112,2020-12-11 16:12:41.472,24357.024
695.9086,1.4958191,113.840576,-0.3390953,72.56688,29.608624,-16.043678,2020-12-11 16:12:41.472,24357.024
696.2984,1.495848,113.64064,-0.34016073,72.5904,29.645252,-15.402633,2020-12-11 16:12:42.336,24357.888
696.7319,1.4965221,111.202736,-0.33802986,72.681885,29.681879,-14.89521,2020-12-11 16:12:42.336,24357.888
697.21277,1.4968286,113.09462,-0.33987164,72.86748,29.71743,-15.443132,2020-12-11 16:12:42.336,24357.888
697.4058,1.4963567,112.800285,-0.34093708,73.113205,29.751905,-15.943033,2020-12-11 16:12:42.336,24357.888
697.781,1.4971924,113.79792,-0.34035593,73.25438,29.788532,-15.563286,2020-12-11 16:12:43.200,24358.752
698.15625,1.4971924,111.93523,-0.33938736,73.34326,29.825161,-15.90863,2020-12-11 16:12:43.200,24358.752
698.5278,1.4963379,113.29461,-0.33938736,73.44262,29.860712,-15.473329,2020-12-11 16:12:43.200,24358.752
698.903,1.4969635,112.58683,-0.33938736,73.48706,29.896263,-15.599872,2020-12-11 16:12:44.064,24359.616
699.35474,1.4977428,113.34179,-0.3404513,73.52889,29.931814,-16.099018,2020-12-11 16:12:44.064,24359.616
699.8319,1.496809,113.215965,-0.33938736,73.53935,29.968443,-15.562009,2020-12-11 16:12:44.064,24359.616
700.02496,1.4959717,112.80252,-0.33957958,73.57596,30.003994,-15.465575,2020-12-11 16:12:44.928,24360.48
700.4002,1.4971924,112.8924,-0.33967644,73.63871,30.038467,-15.494927,2020-12-11 16:12:44.928,24360.48
700.7718,1.4963567,115.86281,-0.34074336,73.717155,30.075096,-15.876659,2020-12-11 16:12:44.928,24360.48
701.147,1.4964727,113.550766,-0.34006387,73.7433,30.110647,-16.197922,2020-12-11 16:12:44.928,24360.48
701.52216,1.4969635,112.68118,-0.34084022,73.79037,30.147276,-15.721807,2020-12-11 16:12:45.792,24361.344
701.8974,1.4971924,114.00238,-0.34035593,73.85051,30.182827,-16.022848,2020-12-11 16:12:45.792,24361.344
702.34546,1.496542,112.389084,-0.3411293,73.94203,30.218378,-16.242744,2020-12-11 16:12:45.792,24361.344
702.82263,1.4956353,113.21144,-0.34122765,74.023094,30.25393,-16.74159,2020-12-11 16:12:46.656,24362.208
703.01935,1.4971924,111.68131,-0.34074336,74.0754,30.28948,-16.952805,2020-12-11 16:12:46.656,24362.208
703.3909,1.4959717,113.61365,-0.34074336,74.13293,30.326107,-16.731873,2020-12-11 16:12:46.656,24362.208
703.7661,1.4963379,113.04745,-0.34084022,74.16693,30.361658,-17.4278,2020-12-11 16:12:46.656,24362.208
704.14136,1.4958191,113.62941,-0.34006387,74.27938,30.39721,-17.987682,2020-12-11 16:12:47.520,24363.072
704.51654,1.4971924,113.96192,-0.33948272,74.433685,30.433838,-17.66088,2020-12-11 16:12:47.520,24363.072
704.9646,1.4965221,113.215965,-0.33938736,74.792015,30.469389,-17.100292,2020-12-11 16:12:47.520,24363.072
705.4455,1.4979827,113.95744,-0.3388062,75.37799,30.503862,-16.892376,2020-12-11 16:12:48.384,24363.936
705.6531,1.4970443,113.58894,-0.33987164,75.977165,30.540491,-17.238491,2020-12-11 16:12:48.384,24363.936
706.01373,1.4971924,114.860695,-0.34074336,76.44036,30.576042,-17.954008,2020-12-11 16:12:48.384,24363.936
706.3853,1.4959717,114.128204,-0.3397748,76.81725,30.611593,-18.820364,2020-12-11 16:12:48.384,24363.936
706.7605,1.4963379,111.78466,-0.3392905,77.09472,30.647144,-17.626394,2020-12-11 16:12:49.248,24364.8
707.13574,1.4969635,114.68545,-0.3397748,77.50834,30.68485,-19.55441,2020-12-11 16:12:49.248,24364.8
707.5874,1.4977227,112.807,-0.34035593,78.56622,30.719324,-18.919186,2020-12-11 16:12:49.248,24364.8
708.06464,1.4979827,114.52589,-0.33948272,81.78145,30.754875,-17.95868,2020-12-11 16:12:50.112,24365.664
708.2577,1.4971924,114.17314,-0.34016073,88.453445,30.790426,-17.843946,2020-12-11 16:12:50.112,24365.664
708.63293,1.4971924,114.46523,-0.34074336,94.47411,30.8249,-19.693253,2020-12-11 16:12:50.112,24365.664
709.0081,1.4971924,113.61141,-0.3416136,98.7899,30.86045,-18.967657,2020-12-11 16:12:50.112,24365.664
709.3833,1.4974647,113.96867,-0.34151673,104.19735,30.894924,-16.163477,2020-12-11 16:12:50.976,24366.528
709.75854,1.4981079,115.19102,-0.339967,111.9362,30.930475,-18.068876,2020-12-11 16:12:50.976,24366.528
710.2066,1.497871,114.15291,-0.3392905,120.50236,30.962793,-17.612055,2020-12-11 16:12:50.976,24366.528
710.68744,1.4979827,114.496704,-0.33938736,126.885864,30.997269,-17.666857,2020-12-11 16:12:51.840,24367.392
710.8805,1.4983927,115.18202,-0.338611,132.32297,31.031742,-18.630602,2020-12-11 16:12:51.840,24367.392
711.25574,1.4984131,114.2136,-0.3392905,137.57497,31.065138,-17.71942,2020-12-11 16:12:51.840,24367.392
711.6309,1.4983927,114.17538,-0.33957958,141.58688,31.098534,-17.51911,2020-12-11 16:12:51.840,24367.392
712.00616,1.4985915,114.694405,-0.34016073,144.08336,31.133009,-17.673256,2020-12-11 16:12:52.704,24368.256
712.3777,1.4969635,115.233665,-0.34006387,145.8506,31.166405,-17.6335,2020-12-11 16:12:52.704,24368.256
712.7529,1.4984131,115.294365,-0.33919215,147.32143,31.1998,-17.527206,2020-12-11 16:12:52.704,24368.256
713.201,1.4977227,114.539406,-0.33957958,149.5116,31.233198,-17.410425,2020-12-11 16:12:53.568,24369.12
713.6818,1.4979827,112.83622,-0.34103245,151.66579,31.267672,-17.252249,2020-12-11 16:12:53.568,24369.12
713.87854,1.4984131,114.06527,-0.34025908,153.30325,31.29999,-16.229397,2020-12-11 16:12:53.568,24369.12
714.2501,1.4971924,115.41119,-0.3397748,154.45271,31.333387,-16.65617,2020-12-11 16:12:54.432,24369.984
714.6253,1.4974647,115.47188,-0.33948272,155.17268,31.366783,-16.686794,2020-12-11 16:12:54.432,24369.984
715.0005,1.4980888,114.7124,-0.33919215,155.56767,31.400179,-16.081036,2020-12-11 16:12:54.432,24369.984
715.37573,1.4984131,115.20672,-0.3392905,155.89284,31.433577,-16.034756,2020-12-11 16:12:54.432,24369.984
715.82745,1.4989234,114.63376,-0.339967,156.20459,31.46805,-16.364477,2020-12-11 16:12:55.296,24370.848
716.3083,1.4991565,115.23142,-0.33938736,156.52715,31.501446,-16.510616,2020-12-11 16:12:55.296,24370.848
716.505,1.4996134,114.68545,-0.3388062,156.66692,31.534843,-16.531876,2020-12-11 16:12:55.296,24370.848
716.8766,1.4996338,115.81114,-0.33890158,156.86584,31.567162,-16.78795,2020-12-11 16:12:56.160,24371.712
717.2518,1.4996134,115.44488,-0.33938736,157.16158,31.601635,-16.664095,2020-12-11 16:12:56.160,24371.712
717.6306,1.5008264,115.235954,-0.33938736,157.48154,31.635033,-16.957644,2020-12-11 16:12:56.160,24371.712
718.0058,1.501503,115.12132,-0.338611,157.82304,31.668428,-16.920385,2020-12-11 16:12:56.160,24371.712
718.45386,1.5001041,116.77057,-0.3384173,158.16728,31.702902,-16.679413,2020-12-11 16:12:57.024,24372.576
718.93475,1.5014845,115.6988,-0.33938736,158.37169,31.734144,-16.71009,2020-12-11 16:12:57.024,24372.576
719.1278,1.5008341,115.68758,-0.33967644,158.51962,31.769695,-16.838722,2020-12-11 16:12:57.024,24372.576
719.503,1.5008341,114.09673,-0.33870786,158.69716,31.803091,-16.89052,2020-12-11 16:12:57.888,24373.44
719.87823,1.5008341,114.88991,-0.33967644,158.85318,31.835411,-16.448399,2020-12-11 16:12:57.888,24373.44
720.2571,1.5019531,114.67646,-0.3392905,158.97961,31.869884,-16.414787,2020-12-11 16:12:57.888,24373.44
720.63226,1.501503,116.242546,-0.33987164,159.14641,31.90328,-16.945288,2020-12-11 16:12:57.888,24373.44
721.0075,1.5008341,116.11224,-0.34035593,159.31592,31.936678,-17.62362,2020-12-11 16:12:58.752,24374.304
721.45557,1.5013047,116.57286,-0.33832192,159.40201,31.970074,-17.991419,2020-12-11 16:12:58.752,24374.304
721.94006,1.5026582,115.31007,-0.33832192,159.47197,32.00347,-17.421877,2020-12-11 16:12:58.752,24374.304
722.1331,1.5008341,114.959564,-0.33948272,159.5204,32.036865,-17.343388,2020-12-11 16:12:59.616,24375.168
722.5083,1.5008341,114.75058,-0.33812672,159.52309,32.07134,-17.527912,2020-12-11 16:12:59.616,24375.168
722.88715,1.5019531,117.22447,-0.3377393,159.49348,32.10366,-17.677738,2020-12-11 16:12:59.616,24375.168
723.2587,1.5015221,116.206604,-0.33812672,159.47734,32.13598,-17.406994,2020-12-11 16:12:59.616,24375.168
723.6376,1.5032552,115.2876,-0.33890158,159.49348,32.170452,-15.742689,2020-12-11 16:13:00.480,24376.032
724.08563,1.5025054,115.46287,-0.338611,159.59305,32.204926,-15.700656,2020-12-11 16:13:00.480,24376.032
724.5701,1.5038124,116.586334,-0.33851415,160.54034,32.237244,-16.752213,2020-12-11 16:13:00.480,24376.032
724.7632,1.5020345,116.99077,-0.337933,163.07693,32.269566,-15.974125,2020-12-11 16:13:01.344,24376.896
725.1384,1.5020548,116.38858,-0.33802986,166.24934,32.30296,-15.216486,2020-12-11 16:13:01.344,24376.896
725.5173,1.5032552,116.47174,-0.33822358,168.62344,32.33528,-15.31018,2020-12-11 16:13:01.344,24376.896
725.89246,1.5030612,115.30107,-0.3388062,170.30534,32.368675,-15.783554,2020-12-11 16:13:01.344,24376.896
726.2677,1.5037918,116.26053,-0.33802986,171.66667,32.402073,-15.372841,2020-12-11 16:13:02.208,24377.76
726.71936,1.5036862,117.49181,-0.33851415,172.65294,32.43547,-15.284568,2020-12-11 16:13:02.208,24377.76
727.20026,1.503832,116.815506,-0.33832192,173.33406,32.46779,-15.580772,2020-12-11 16:13:02.208,24377.76
727.3933,1.5020548,116.37736,-0.3377393,173.81796,32.501183,-15.522718,2020-12-11 16:13:03.072,24378.624
727.7685,1.5032552,116.78404,-0.33822358,174.2073,32.533504,-14.968176,2020-12-11 16:13:03.072,24378.624
728.14374,1.5020548,117.20423,-0.33851415,174.70216,32.565823,-14.78679,2020-12-11 16:13:03.072,24378.624
728.5189,1.5019531,116.34364,-0.33851415,175.15114,32.59922,-14.547781,2020-12-11 16:13:03.072,24378.624
728.89417,1.5026665,117.20647,-0.33890158,175.47032,32.63154,-14.98105,2020-12-11 16:13:03.936,24379.488
729.26935,1.5020548,116.91214,-0.3390953,175.67862,32.664936,-14.707535,2020-12-11 16:13:03.936,24379.488
729.7065,1.5026494,116.77956,-0.3390953,175.868,32.697254,-14.363957,2020-12-11 16:13:03.936,24379.488
730.2019,1.5014845,116.894135,-0.3390953,176.17644,32.73065,-15.651009,2020-12-11 16:13:04.800,24380.352
730.39496,1.5008341,116.732376,-0.33899844,176.5309,32.76297,-15.13456,2020-12-11 16:13:04.800,24380.352
730.7702,1.5008341,117.42441,-0.3384173,176.77176,32.796364,-15.5486,2020-12-11 16:13:04.800,24380.352
731.14905,1.5019531,116.844734,-0.33967644,177.09111,32.82976,-14.919841,2020-12-11 16:13:05.664,24381.216
731.52423,1.5015221,117.82213,-0.33948272,177.42674,32.861004,-15.073146,2020-12-11 16:13:05.664,24381.216
731.8994,1.5020345,117.43791,-0.33870786,177.7164,32.8944,-15.5157175,2020-12-11 16:13:05.664,24381.216
732.33295,1.5014648,117.19747,-0.33938736,177.92485,32.92672,-15.667652,2020-12-11 16:13:05.664,24381.216
732.81744,1.5027994,116.96379,-0.33890158,178.09271,32.960117,-15.118644,2020-12-11 16:13:06.528,24382.08
733.0251,1.5020548,116.61104,-0.33948272,178.1983,32.992435,-15.033843,2020-12-11 16:13:06.528,24382.08
733.40393,1.5032552,116.45152,-0.3390953,178.3391,33.025833,-15.279084,2020-12-11 16:13:06.528,24382.08
733.7791,1.5032552,117.925476,-0.33899844,178.50427,33.05815,-15.38447,2020-12-11 16:13:07.392,24382.944
734.15436,1.5030799,118.83549,-0.33802986,178.69653,33.091545,-15.12146,2020-12-11 16:13:07.392,24382.944
734.52954,1.5025105,117.27164,-0.3377393,178.8211,33.123867,-14.293812,2020-12-11 16:13:07.392,24382.944
734.98486,1.5048869,116.94132,-0.33832192,178.91861,33.156185,-14.295834,2020-12-11 16:13:07.392,24382.944
735.46576,1.5049862,118.34792,-0.337933,179.07297,33.189583,-15.225207,2020-12-11 16:13:08.256,24383.808
735.6625,1.504476,118.34341,-0.33822358,179.26799,33.2219,-14.961479,2020-12-11 16:13:08.256,24383.808
736.03766,1.504476,118.52992,-0.3392905,179.54968,33.2553,-14.878095,2020-12-11 16:13:08.256,24383.808
736.41284,1.504476,117.90526,-0.3388062,179.81516,33.288692,-14.053873,2020-12-11 16:13:09.120,24384.672
736.7917,1.5053147,116.57058,-0.3390953,180.10233,33.321014,-14.283117,2020-12-11 16:13:09.120,24384.672
737.16693,1.5059141,117.57275,-0.33812672,180.41933,33.353333,-15.18425,2020-12-11 16:13:09.120,24384.672
737.5458,1.506897,118.8939,-0.33890158,180.59546,33.386726,-15.652029,2020-12-11 16:13:09.120,24384.672
737.97925,1.5050386,119.06693,-0.33967644,180.8014,33.41905,-14.991461,2020-12-11 16:13:09.984,24385.536
738.46375,1.5063124,117.46711,-0.33967644,181.16457,33.451366,-14.848495,2020-12-11 16:13:09.984,24385.536
738.6714,1.5056763,117.24694,-0.33832192,181.47626,33.484764,-15.002552,2020-12-11 16:13:09.984,24385.536
739.05023,1.506897,117.85131,-0.33851415,181.75816,33.517082,-15.568835,2020-12-11 16:13:10.848,24386.4
739.4255,1.5064416,118.471504,-0.3384173,182.02925,33.5494,-14.968672,2020-12-11 16:13:10.848,24386.4
739.80066,1.5049362,118.45127,-0.3384173,182.17566,33.582798,-14.847136,2020-12-11 16:13:10.848,24386.4
740.1795,1.5056763,118.23558,-0.3384173,182.28954,33.615116,-14.744827,2020-12-11 16:13:10.848,24386.4
740.61304,1.5050588,117.972664,-0.3370613,182.38713,33.647434,-14.55512,2020-12-11 16:13:11.712,24387.264
741.0975,1.5063124,118.264755,-0.3372535,182.45493,33.680832,-14.979051,2020-12-11 16:13:11.712,24387.264
741.3051,1.504476,118.21982,-0.33686757,182.50644,33.71315,-15.341457,2020-12-11 16:13:11.712,24387.264
741.68396,1.5056763,118.84223,-0.33715814,182.52542,33.746548,-15.030523,2020-12-11 16:13:12.576,24388.128
742.06287,1.5056967,118.188354,-0.33676922,182.56609,33.778866,-15.204446,2020-12-11 16:13:12.576,24388.128
742.43805,1.5053147,118.22881,-0.33754557,182.64201,33.812263,-15.600039,2020-12-11 16:13:12.576,24388.128
742.81323,1.5059141,119.0624,-0.33832192,182.66641,33.84566,-15.970292,2020-12-11 16:13:12.576,24388.128
743.23584,1.5064201,116.871666,-0.338611,182.70709,33.8769,-15.42227,2020-12-11 16:13:13.440,24388.992
743.73486,1.5063124,117.79514,-0.33812672,182.75862,33.910297,-15.823334,2020-12-11 16:13:13.440,24388.992
743.94617,1.506897,118.37487,-0.33802986,182.79659,33.942616,-15.635043,2020-12-11 16:13:13.440,24388.992
744.32135,1.506897,119.02646,-0.33899844,182.82912,33.976013,-16.05812,2020-12-11 16:13:14.304,24389.856
744.7002,1.506897,119.11187,-0.33967644,182.86438,34.00833,-16.072773,2020-12-11 16:13:14.304,24389.856
745.07544,1.5064416,118.71638,-0.33851415,182.90776,34.040653,-16.334099,2020-12-11 16:13:14.304,24389.856
745.4543,1.5081768,117.73897,-0.33967644,182.9403,34.074047,-16.796953,2020-12-11 16:13:15.168,24390.72
745.8331,1.5093384,118.39286,-0.33967644,182.962,34.107445,-16.745684,2020-12-11 16:13:15.168,24390.72
746.27026,1.5086526,119.7612,-0.33967644,182.97556,34.139763,-17.29026,2020-12-11 16:13:15.168,24390.72
746.75476,1.5086478,120.23757,-0.3404513,182.95657,34.17316,-17.311876,2020-12-11 16:13:15.168,24390.72
746.9624,1.5081177,119.06017,-0.33890158,182.96742,34.204403,-17.190548,2020-12-11 16:13:16.032,24391.584
747.34125,1.5093384,118.06029,-0.3390953,182.97014,34.237797,-17.367542,2020-12-11 16:13:16.032,24391.584
747.7201,1.5098032,118.34341,-0.33938736,182.98099,34.271194,-17.770348,2020-12-11 16:13:16.032,24391.584
748.09894,1.5102789,121.03522,-0.3390953,183.03252,34.303513,-18.234432,2020-12-11 16:13:16.896,24392.448
748.4742,1.5093384,120.71841,-0.33890158,183.04878,34.33691,-17.901052,2020-12-11 16:13:16.896,24392.448
748.9149,1.5110418,119.14105,-0.33851415,183.06776,34.36923,-17.896477,2020-12-11 16:13:16.896,24392.448
749.3994,1.5110029,117.89401,-0.33899844,183.07048,34.402626,-18.1683,2020-12-11 16:13:16.896,24392.448
749.6107,1.5117594,117.7929,-0.3388062,183.06505,34.434944,-18.651836,2020-12-11 16:13:17.760,24393.312
749.9859,1.5105387,119.6309,-0.3390953,183.03252,34.46834,-19.104319,2020-12-11 16:13:17.760,24393.312
750.36475,1.5105387,119.19276,-0.33938736,183.02437,34.50066,-19.030746,2020-12-11 16:13:17.760,24393.312
750.74,1.5098032,120.15892,-0.33899844,182.99454,34.534058,-19.062151,2020-12-11 16:13:18.624,24394.176
751.11884,1.5104585,121.623886,-0.3397748,182.72066,34.567455,-18.804955,2020-12-11 16:13:18.624,24394.176
751.55597,1.5110418,118.80402,-0.3388062,182.24615,34.598694,-18.54877,2020-12-11 16:13:18.624,24394.176
752.04047,1.5110029,119.302864,-0.3384173,181.52504,34.63209,-18.717344,2020-12-11 16:13:18.624,24394.176
752.2517,1.5105387,119.599434,-0.33715814,180.55211,34.66549,-18.650799,2020-12-11 16:13:19.488,24395.04
752.6306,1.5105591,120.45101,-0.33812672,179.44133,34.698883,-18.912966,2020-12-11 16:13:19.488,24395.04
753.00946,1.5117594,119.05794,-0.33812672,178.21184,34.731205,-18.533638,2020-12-11 16:13:19.488,24395.04
753.3883,1.512038,118.898415,-0.33754557,176.80693,34.76568,-18.812105,2020-12-11 16:13:20.352,24395.904
753.76715,1.5115993,119.77242,-0.3370613,175.54877,34.799072,-18.822346,2020-12-11 16:13:20.352,24395.904
754.14233,1.5105387,120.9341,-0.33764243,174.36684,34.831394,-18.551641,2020-12-11 16:13:20.352,24395.904
754.5831,1.5122464,120.9094,-0.33783764,173.29892,34.865868,-18.90369,2020-12-11 16:13:20.352,24395.904
755.0676,1.5121804,119.869064,-0.3370613,172.46106,34.898186,-18.148237,2020-12-11 16:13:21.216,24396.768
755.27893,1.5129801,121.7093,-0.33696443,171.75313,34.93266,-18.700106,2020-12-11 16:13:21.216,24396.768
755.6578,1.5129801,119.11187,-0.33696443,171.23714,34.966057,-18.99201,2020-12-11 16:13:21.216,24396.768
756.02203,1.5133328,119.51631,-0.3372535,170.86978,34.998375,-18.785551,2020-12-11 16:13:22.080,24397.632
756.41547,1.513862,120.17239,-0.33696443,170.5835,35.031773,-18.663763,2020-12-11 16:13:22.080,24397.632
756.7943,1.5142008,119.75895,-0.337933,170.37555,35.065166,-18.622524,2020-12-11 16:13:22.080,24397.632
757.23145,1.513431,119.70054,-0.34006387,170.15952,35.098564,-18.553555,2020-12-11 16:13:22.080,24397.632
757.71594,1.5133383,119.6309,-0.33899844,170.00562,35.133038,-18.592487,2020-12-11 16:13:22.944,24398.496
757.9272,1.5129598,120.01735,-0.33851415,169.8247,35.166435,-18.6809,2020-12-11 16:13:22.944,24398.496
758.2915,1.5133328,119.02871,-0.338611,169.64111,35.198753,-19.04852,2020-12-11 16:13:22.944,24398.496
758.68494,1.5142008,119.78818,-0.34006387,169.33604,35.233227,-19.131937,2020-12-11 16:13:23.808,24399.36
759.0492,1.5144631,121.320564,-0.3388062,168.57487,35.266624,-19.26307,2020-12-11 16:13:23.808,24399.36
759.43896,1.5127212,120.03982,-0.3377393,167.74373,35.30002,-18.738638,2020-12-11 16:13:23.808,24399.36
759.87976,1.513431,119.42868,-0.33735186,166.99106,35.333416,-18.875778,2020-12-11 16:13:24.672,24400.224
760.3606,1.5121608,120.073524,-0.33715814,166.30869,35.366814,-18.626648,2020-12-11 16:13:24.672,24400.224
760.56824,1.5103667,120.08028,-0.33802986,165.70195,35.39913,-18.845955,2020-12-11 16:13:24.672,24400.224
760.9289,1.5098032,119.39274,-0.33754557,165.14388,35.433605,-18.672844,2020-12-11 16:13:24.672,24400.224
761.31866,1.5081177,120.5229,-0.33870786,164.67215,35.467003,-18.527721,2020-12-11 16:13:25.536,24401.088
761.67566,1.5065888,120.99476,-0.33812672,164.2625,35.5004,-18.584463,2020-12-11 16:13:25.536,24401.088
762.0654,1.5059141,120.167915,-0.33832192,163.83942,35.533794,-18.421019,2020-12-11 16:13:25.536,24401.088
762.50256,1.5050588,119.54774,-0.337933,163.45142,35.567192,-18.228645,2020-12-11 16:13:26.400,24401.952
762.9834,1.5038124,119.35004,-0.3388062,163.10118,35.60059,-18.41513,2020-12-11 16:13:26.400,24401.952
763.1801,1.504188,119.927475,-0.338611,162.84528,35.633984,-18.51776,2020-12-11 16:13:26.400,24401.952
763.57355,1.5031073,119.81736,-0.3377393,162.68365,35.66738,-18.840794,2020-12-11 16:13:26.400,24401.952
763.967,1.504324,121.0015,-0.33890158,162.47087,35.70078,-18.767145,2020-12-11 16:13:27.264,24402.816
764.31665,1.5054585,119.50956,-0.33890158,162.2931,35.734173,-18.65773,2020-12-11 16:13:27.264,24402.816
764.7101,1.5047733,119.53203,-0.33802986,162.16653,35.768646,-18.662813,2020-12-11 16:13:27.264,24402.816
765.0744,1.5060083,120.77006,-0.33696443,161.98341,35.802044,-18.732561,2020-12-11 16:13:28.128,24403.68
765.5443,1.5083064,120.78581,-0.3354147,161.81377,35.83544,-18.733616,2020-12-11 16:13:28.128,24403.68
766.0142,1.5098253,120.916115,-0.33618957,161.67644,35.868835,-18.525698,2020-12-11 16:13:28.128,24403.68
766.2255,1.5115833,120.56784,-0.33648014,161.52026,35.90331,-18.522757,2020-12-11 16:13:28.128,24403.68
766.5898,1.512038,120.46226,-0.3354147,161.40718,35.936707,-18.564503,2020-12-11 16:13:28.992,24404.544
766.96497,1.5122025,121.21722,-0.33551157,161.31564,35.970104,-18.67209,2020-12-11 16:13:28.992,24404.544
767.36206,1.513862,120.86218,-0.3354147,161.20795,36.004578,-18.535624,2020-12-11 16:13:28.992,24404.544
767.7263,1.5154012,120.72066,-0.334543,161.11102,36.03905,-18.320435,2020-12-11 16:13:29.856,24405.408
768.16345,1.5148201,120.62625,-0.33744872,161.02219,36.07245,-18.200115,2020-12-11 16:13:29.856,24405.408
768.66254,1.5146958,121.08915,-0.33696443,160.94144,36.105843,-18.087444,2020-12-11 16:13:29.856,24405.408
768.85925,1.5142008,121.080154,-0.33744872,160.8849,36.13924,-18.331198,2020-12-11 16:13:29.856,24405.408
769.24176,1.5154184,121.100395,-0.33560842,160.79338,36.173714,-18.394547,2020-12-11 16:13:30.720,24406.272
769.63153,1.5139964,121.08239,-0.3360927,160.718,36.20711,-18.36425,2020-12-11 16:13:30.720,24406.272
770.0104,1.5141025,120.77682,-0.33599585,160.62918,36.240505,-18.305897,2020-12-11 16:13:30.720,24406.272
770.9356,1.5144962,121.100395,-0.33812672,160.48114,36.309456,-18.159685,2020-12-11 16:13:31.584,24407.136
771.1469,1.5139964,121.34303,-0.3370613,160.40308,36.34285,-18.022358,2020-12-11 16:13:31.584,24407.136
771.50757,1.5142008,121.14756,-0.33715814,160.35463,36.376247,-18.067585,2020-12-11 16:13:31.584,24407.136
771.9046,1.5141805,121.61717,-0.33628494,160.29811,36.409645,-17.968021,2020-12-11 16:13:32.448,24408.0
772.27985,1.5128,122.17662,-0.336577,160.2362,36.44412,-18.173998,2020-12-11 16:13:32.448,24408.0
772.6441,1.5131648,121.22844,-0.3354147,160.1474,36.477512,-18.225773,2020-12-11 16:13:32.448,24408.0
773.03754,1.5136908,121.43514,-0.335899,160.08012,36.511986,-17.69478,2020-12-11 16:13:33.312,24408.864
773.47833,1.5144523,121.76094,-0.33696443,160.01553,36.545383,-17.973684,2020-12-11 16:13:33.312,24408.864
